#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1788.75,1794.25,1782,1783.75,1303227,
ES VP274HSU1AF5,ES21H14,1782.25,1788,1775.5,1777.75,4965,
ES VRJST036ZY0X,ES20M14,1775,1776.5,1770,1770.25,33,
ES VU1EHIDJYLMP,ES19U14,1772.375,1774.375,1762.25,1763.75,0,
ES VWJ060NWX98H,ES19Z14,1758.25,1758.25,1758.25,1758.25,5,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
