#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC VAFEYH3J3NK1,DC02U12,19.04,19.1,18.92,19.06,196,
DC VB50KWLX39Q9,DC28V12,19.98,20.05,19.87,19.95,170,
DC VC5G4D55X6O1,DC04X12,20.09,20.18,20,20.14,166,
DC VCY032R252BL,DC02Z12,20,20.08,19.98,20,81,
DC VDOL5LMM7FNL,DC29F13,19.69,19.69,19.56,19.65,46,
DC VEG5O7VCCK5D,DC26G13,19.34,19.34,19.22,19.27,39,
DC VFEMBHO90YRL,DC02H13,19.1,19.1,18.98,19.08,68,
DC VH4NHDPVUHVL,DC04K13,18.75,18.75,18.75,18.75,1,
DC VHW7ZZYLZMDD,DC02M13,18.65,18.75,18.63,18.63,6,
DC VINSIM7C4QV5,DC30N13,18.755,18.83,18.66,18.725,0,
