#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V70C2SDFJCHT,DC30K12,15.02,15.23,15.01,15.19,132,
DC V8PDSL1WA4G1,DC31M12,14.25,14.4,14.21,14.38,170,
DC V7YSQ26C7R41,DC04M12,14.31,14.38,14.25,14.38,78,
DC V9GYB7AMF8XT,DC28Q12,14.78,14.83,14.72,14.83,34,
DC VAFEYH3J3NK1,DC02U12,15.34,15.34,15.28,15.34,21,
DC VB50KWLX39Q9,DC28V12,15.42,15.45,15.39,15.39,8,
DC VC5G4D55X6O1,DC04X12,15.47,15.5,15.47,15.47,10,
DC VCY032R252BL,DC02Z12,15.45,15.5,15.43,15.5,10,
DC VDOL5LMM7FNL,DC29F13,15.5,15.5,15.5,15.5,0,
DC VEG5O7VCCK5D,DC26G13,15.5,15.5,15.5,15.5,0,
DC VFEMBHO90YRL,DC02H13,15.69,15.69,15.65,15.65,0,
DC VH4NHDPVUHVL,DC04K13,15.72,15.72,15.72,15.72,0,
DC VHW7ZZYLZMDD,DC02M13,15.64,15.76,15.615,15.615,0,
DC VINSIM7C4QV5,DC30N13,15.75,15.755,15.75,15.75,0,
