#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.45,16.08,15.41,16.07,517,
DC V5E8P9SH0U0X,DC01H12,15.45,16.08,15.41,16.07,517,
DC V67S42RJBGU9,DC01J12,15.65,15.75,15.55,15.59,279,
DC V70C2SDFJCHT,DC30K12,15.96,16.02,15.9,15.91,79,
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,
DC V7YSQ26C7R41,DC04M12,16.52,16.53,16.19,16.19,157,
DC V9GYB7AMF8XT,DC28Q12,16.65,16.66,16.55,16.56,45,
DC VAFEYH3J3NK1,DC02U12,16.72,16.72,16.6,16.63,26,
DC VB50KWLX39Q9,DC28V12,16.76,16.76,16.53,16.61,25,
DC VC5G4D55X6O1,DC04X12,16.48,16.48,16.44,16.44,5,
DC VCY032R252BL,DC02Z12,16.44,16.44,16.44,16.44,2,
DC VDOL5LMM7FNL,DC29F13,16.48,16.48,16.095,16.16,0,
DC VEG5O7VCCK5D,DC26G13,16.6,16.6,16.6,16.6,2,
DC VFEMBHO90YRL,DC02H13,16.20,16.20,15.955,16.09,0,
DC VH4NHDPVUHVL,DC04K13,16.25,16.25,16.055,16.16,0,
DC VHW7ZZYLZMDD,DC02M13,16.325,16.335,16.325,16.325,0,
DC VINSIM7C4QV5,DC30N13,0,0,0,0,0,
