#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC VAFEYH3J3NK1,DC02U12,18.85,18.88,18.84,18.88,59,
DC VB50KWLX39Q9,DC28V12,19.37,19.6,19.28,19.6,204,
DC VC5G4D55X6O1,DC04X12,19.85,20.07,19.78,20.07,117,
DC VCY032R252BL,DC02Z12,19.8,20.04,19.73,20.04,96,
DC VDOL5LMM7FNL,DC29F13,19.5,19.7,19.46,19.7,86,
DC VEG5O7VCCK5D,DC26G13,19.08,19.27,19.04,19.25,56,
DC VFEMBHO90YRL,DC02H13,18.98,19.1,18.98,19,44,
DC VH4NHDPVUHVL,DC04K13,18.85,18.94,18.85,18.9,3,
DC VHW7ZZYLZMDD,DC02M13,18.8,18.8,18.79,18.8,3,
DC VINSIM7C4QV5,DC30N13,18.8,18.9,18.8,18.9,24,
