#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V67S42RJBGU9,DC01J12,15.79,15.79,15.76,15.78,45,
DC V70C2SDFJCHT,DC30K12,14.96,15,14.7,14.8,324,
DC V8PDSL1WA4G1,DC31M12,15,15,14.67,14.67,290,
DC V7YSQ26C7R41,DC04M12,15.6,15.65,15.37,15.39,143,
DC V9GYB7AMF8XT,DC28Q12,16.24,16.24,16,16.01,111,
DC VAFEYH3J3NK1,DC02U12,16.4,16.4,16.21,16.26,81,
DC VB50KWLX39Q9,DC28V12,16.36,16.37,16.2,16.27,78,
DC VC5G4D55X6O1,DC04X12,16.28,16.29,16.13,16.2,62,
DC VCY032R252BL,DC02Z12,16.16,16.17,16.03,16.09,63,
DC VDOL5LMM7FNL,DC29F13,16.14,16.14,16.01,16.02,19,
DC VEG5O7VCCK5D,DC26G13,16.03,16.03,16.03,16.03,3,
DC VFEMBHO90YRL,DC02H13,16.29,16.37,16.16,16.3,25,
DC VH4NHDPVUHVL,DC04K13,15.97,15.97,15.97,15.97,2,
DC VHW7ZZYLZMDD,DC02M13,16.075,16.09,15.775,15.84,0,
DC VINSIM7C4QV5,DC30N13,16.275,16.30,16.125,16.15,0,
