#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,16.19,16.31,15.72,16.12,881,
DC V5E8P9SH0U0X,DC01H12,16.19,16.31,15.72,16.12,881,
DC V67S42RJBGU9,DC01J12,16.18,16.18,15.72,15.9,319,
DC V70C2SDFJCHT,DC30K12,16.43,16.43,16.23,16.35,127,
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,
DC V7YSQ26C7R41,DC04M12,16.93,16.95,16.58,16.64,117,
DC V9GYB7AMF8XT,DC28Q12,17.07,17.07,17,17.02,25,
DC VAFEYH3J3NK1,DC02U12,17.13,17.13,17.06,17.09,27,
DC VB50KWLX39Q9,DC28V12,17.06,17.06,16.98,17,59,
DC VC5G4D55X6O1,DC04X12,16.93,16.93,16.77,16.79,25,
DC VCY032R252BL,DC02Z12,16.95,16.95,16.78,16.78,18,
DC VDOL5LMM7FNL,DC29F13,16.8,16.8,16.7,16.7,4,
DC VEG5O7VCCK5D,DC26G13,16.5,16.5,16.5,16.5,3,
DC VFEMBHO90YRL,DC02H13,16.46,16.46,16.46,16.46,0,
DC VH4NHDPVUHVL,DC04K13,0,0,0,0,0,
DC VHW7ZZYLZMDD,DC02M13,0,0,0,0,0,
DC VINSIM7C4QV5,DC30N13,0,0,0,0,0,
