#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.54,17.57,17.5,17.54,272,
DC VAFEYH3J3NK1,DC02U12,19,19.2,18.94,19.2,289,
DC VB50KWLX39Q9,DC28V12,19.32,19.57,19.29,19.54,267,
DC VC5G4D55X6O1,DC04X12,19.43,19.7,19.43,19.66,165,
DC VCY032R252BL,DC02Z12,19.23,19.35,19.22,19.32,63,
DC VDOL5LMM7FNL,DC29F13,18.89,19,18.84,19,64,
DC VEG5O7VCCK5D,DC26G13,18.5,18.69,18.49,18.69,52,
DC VFEMBHO90YRL,DC02H13,18.37,18.58,18.36,18.55,111,
DC VH4NHDPVUHVL,DC04K13,18.35,18.5,18.34,18.45,48,
DC VHW7ZZYLZMDD,DC02M13,18.38,18.45,18.3,18.45,34,
DC VINSIM7C4QV5,DC30N13,18.3,18.45,18.29,18.45,33,
