#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V67S42RJBGU9,DC01J12,15.76,15.78,15.74,15.74,17,
DC V70C2SDFJCHT,DC30K12,15,15.06,14.93,15.06,132,
DC V8PDSL1WA4G1,DC31M12,14.44,14.45,14.2,14.3,215,
DC V7YSQ26C7R41,DC04M12,15,15,14.79,14.93,109,
DC V9GYB7AMF8XT,DC28Q12,15.54,15.57,15.5,15.55,28,
DC VAFEYH3J3NK1,DC02U12,16.12,16.12,16.02,16.05,27,
DC VB50KWLX39Q9,DC28V12,16.2,16.2,16.1,16.1,25,
DC VC5G4D55X6O1,DC04X12,16.12,16.12,16,16,19,
DC VCY032R252BL,DC02Z12,15.99,16.01,15.89,15.89,20,
DC VDOL5LMM7FNL,DC29F13,15.81,15.81,15.8,15.81,3,
DC VEG5O7VCCK5D,DC26G13,15.76,15.76,15.71,15.71,5,
DC VFEMBHO90YRL,DC02H13,15.88,16.13,15.84,16.08,5,
DC VH4NHDPVUHVL,DC04K13,15.73,15.73,15.73,15.73,0,
DC VHW7ZZYLZMDD,DC02M13,15.71,15.71,15.71,15.71,0,
DC VINSIM7C4QV5,DC30N13,15.9,16.1,15.9,15.9,0,
