#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,16.66,16.93,16.58,16.72,553,
DC V5E8P9SH0U0X,DC01H12,16.66,16.93,16.58,16.72,553,
DC V67S42RJBGU9,DC01J12,16.82,16.9,16.75,16.75,83,
DC V70C2SDFJCHT,DC30K12,16.95,17,16.83,16.87,22,
DC V8PDSL1WA4G1,DC31M12,17.04,17.12,16.96,17,24,
DC V7YSQ26C7R41,DC04M12,17.18,17.19,17.14,17.14,17,
DC V9GYB7AMF8XT,DC28Q12,17.23,17.26,17.18,17.25,10,
DC VAFEYH3J3NK1,DC02U12,17.25,17.28,17.22,17.27,18,
DC VB50KWLX39Q9,DC28V12,17.1,17.12,17.1,17.1,15,
DC VC5G4D55X6O1,DC04X12,17.08,17.1,17.05,17.1,16,
DC VCY032R252BL,DC02Z12,17.05,17.09,17.05,17.05,16,
DC VDOL5LMM7FNL,DC29F13,16.9,16.9,16.9,16.9,1,
DC VEG5O7VCCK5D,DC26G13,16.5,16.5,16.5,16.5,1,
DC VFEMBHO90YRL,DC02H13,16.48,16.48,16.48,16.48,0,
DC VH4NHDPVUHVL,DC04K13,16.41,16.43,16.41,16.43,0,
DC VHW7ZZYLZMDD,DC02M13,0,0,0,0,0,
DC VINSIM7C4QV5,DC30N13,0,0,0,0,0,
