#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,16.08,16.1,15.4,15.59,287,
DC V5E8P9SH0U0X,DC01H12,16.08,16.1,15.4,15.59,287,
DC V67S42RJBGU9,DC01J12,15.57,15.76,15.57,15.73,155,
DC V70C2SDFJCHT,DC30K12,15.9,16,15.9,15.96,141,
DC V8PDSL1WA4G1,DC31M12,16.19,16.31,16.13,16.13,115,
DC V7YSQ26C7R41,DC04M12,16.4,16.44,16.35,16.37,44,
DC V9GYB7AMF8XT,DC28Q12,16.57,16.59,16.5,16.59,33,
DC VAFEYH3J3NK1,DC02U12,16.55,16.6,16.46,16.6,22,
DC VB50KWLX39Q9,DC28V12,16.59,16.6,16.48,16.6,36,
DC VC5G4D55X6O1,DC04X12,16.43,16.43,16.31,16.42,30,
DC VCY032R252BL,DC02Z12,16.45,16.47,16.38,16.47,29,
DC VDOL5LMM7FNL,DC29F13,16.28,16.28,16.28,16.28,1,
DC VEG5O7VCCK5D,DC26G13,16.6,16.6,16.6,16.6,0,
DC VFEMBHO90YRL,DC02H13,16.09,16.19,15.84,16.03,0,
DC VH4NHDPVUHVL,DC04K13,16.16,16.2,16.085,16.2,0,
DC VHW7ZZYLZMDD,DC02M13,16.325,16.335,16.325,16.325,0,
DC VINSIM7C4QV5,DC30N13,16.365,16.455,16.365,16.455,0,
