#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.70,17.735,17.675,17.735,0,
DC VAFEYH3J3NK1,DC02U12,19.03,19.16,19.03,19.05,117,
DC VB50KWLX39Q9,DC28V12,19.94,20.05,19.82,19.9,207,
DC VC5G4D55X6O1,DC04X12,19.93,20.16,19.93,20.09,103,
DC VCY032R252BL,DC02Z12,19.88,20.12,19.85,20.03,61,
DC VDOL5LMM7FNL,DC29F13,19.55,19.69,19.55,19.64,23,
DC VEG5O7VCCK5D,DC26G13,19.19,19.32,19.19,19.25,16,
DC VFEMBHO90YRL,DC02H13,18.95,19.1,18.95,19.1,17,
DC VH4NHDPVUHVL,DC04K13,18.75,18.75,18.75,18.75,1,
DC VHW7ZZYLZMDD,DC02M13,18.625,18.72,18.535,18.715,0,
DC VINSIM7C4QV5,DC30N13,17.245,18.755,17.245,18.755,0,
