#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VV4SD90B0RZ1,GC29V14,1265.2,1270.4,1264.8,1268.8,2351,
GC VWSUMYBLOSRH,GC29Z14,1266.1,1271.3,1265.3,1270,33767,
GC VYDYKDJE4K2L,GC25G15,1267,1272,1266.4,1271.4,2501,
GC W030A67UVC0T,GC28J15,1267.7,1272.2,1267.7,1272.1,2517,
GC W1P3NOSTDUHP,GC26M15,1267.9,1272.5,1267.9,1272.4,216,
GC W3E5DHHA4MFX,GC27Q15,1269.6,1273.4,1269.6,1273.4,735,
GC W6S8T2U7M6CD,GC29Z15,1274.1,1275.9,1273.7,1275.8,218,
GC WBRG63EXJHJX,GC28M16,1279.8,1282,1279.8,1281.2,29,
GC WGRMZ7CTJJX9,GC28Z16,1287.9,1289.4,1287.9,1289.4,101,
GC WLQUC7XJGV4T,GC28M17,1295.6,1303.1,1294.9,1300.8,0,
GC WQQ1P8I9E6CD,GC27Z17,1309.55,1315.2,1309.4,1313.95,0,
GC WVP9292ZBHJX,GC27M18,1324.25,1331.05,1324.15,1329.9,0,
GC X0PFVD0VBJX9,GC27Z18,1341.65,1351.3,1338.75,1346.25,0,
GC X5NNSA8F63Z1,GC26M19,1363.15,1371.7,1362.3,1367.75,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
