#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VTER7CYO78V1,GC27Q14,1313.2,1314.2,1304.1,1306.8,46218,
GC VV4SD90B0RZ1,GC29V14,1314.1,1314.1,1305,1308.7,359,
GC VWSUMYBLOSRH,GC29Z14,1314.9,1315.8,1305.7,1308.5,9442,
GC VYDYKDJE4K2L,GC25G15,1307.9,1311.8,1307.9,1309,286,
GC W030A67UVC0T,GC28J15,1310.5,1310.5,1310.4,1310.4,10,
GC W1P3NOSTDUHP,GC26M15,1310.4,1310.4,1309.3,1309.3,5,
GC W3E5DHHA4MFX,GC27Q15,1317.0,1318.15,1308.15,1310.9,0,
GC W6S8T2U7M6CD,GC29Z15,1311.6,1313.4,1311.6,1313,8,
GC WBRG63EXJHJX,GC28M16,1324.1,1325.55,1315.6,1318.25,0,
GC WGRMZ7CTJJX9,GC28Z16,1327.1,1327.3,1327.1,1327.3,2,
GC WLQUC7XJGV4T,GC28M17,1342.4,1344.7,1334.35,1337.35,0,
GC WQQ1P8I9E6CD,GC27Z17,1357.7,1357.7,1357.7,1357.7,25,
GC WVP9292ZBHJX,GC27M18,1373.2,1373.2,1373.2,1373.2,25,
GC X0PFVD0VBJX9,GC27Z18,1388.5,1391.6,1381.25,1385.25,0,
GC X5NNSA8F63Z1,GC26M19,1409.4,1412.65,1402.3,1404.9,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
